Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Cyprus,CYP,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,79.93578,78.08754,76.95324,78.08795,79.6392,82.76509,86.18577,89.84461,93.27524,..
Czech Republic,CZE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.06446,4.27214,4.25086,4.09089,3.99462,5.78885,5.58738,3.85402,..,..
Czech Republic,CZE,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,103.59071,100.47488,99.32076,98.77562,98.67689,99.69926,100.49187,100.95971,100.81886,..
Czech Republic,CZE,GDP at market prices (current US$),NY.GDP.MKTP.CD,207477857918.919,227948349666.354,207376427020.815,209402444996.104,207818330723.835,186829940545.759,195090272402.729,215913545038.43,245225882903.37,..
Czech Republic,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,19808.0710912518,21717.4579392202,19729.8705111763,19916.0193873722,19744.5586092159,17715.6168523009,18463.3865756564,20379.8960396417,23078.5734865691,..
Czech Republic,CZE,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,24.09571,22.62925,22.45275,23.95829,22.45894,23.17186,23.45064,23.86177,26.11807,..
Czech Republic,CZE,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,7.46759,7.60563,7.90643,8.36669,7.63631,7.68964,7.81114,7.69301,8.70821,..
Czech Republic,CZE,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,72.79247,73.34808,74.48897,74.71881,68.1268,68.51884,67.94592,66.69383,73.80709,..
Czech Republic,CZE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,103.80442,100.76086,99.36768,98.74181,98.66823,99.51668,100.20888,100.67099,100.50899,..
Czech Republic,CZE,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,104.00672,101.03196,99.41215,98.70975,98.66,99.34347,99.94045,100.39711,100.21512,..
Czech Republic,CZE,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,87.24543,87.59109,87.63824,92.40463,93.17377,93.75113,93.67618,93.82043,91.95545,..
Czech Republic,CZE,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,90.89887,91.41126,91.5368,97.59814,98.32594,98.88233,98.46647,98.33855,95.27171,..
Czech Republic,CZE,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,83.789,83.97385,83.94485,87.47975,88.28291,88.87634,89.12413,89.52539,88.80304,..
Denmark,DNK,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,8.55955,8.48486,7.23782,8.49443,7.63485,..,..,7.81608,..,..
Denmark,DNK,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,99.68572,100.47503,100.89399,101.00692,100.70018,100.76162,101.19146,100.93354,100.46653,..
Denmark,DNK,GDP at market prices (current US$),NY.GDP.MKTP.CD,321995279401.502,344003137611.271,327148943812.137,343584391647.927,352993631617.708,302673068765.972,313115929314.339,329417067127.816,355675329085.952,..
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,58041.3984363385,61753.647131977,58507.5080517852,61191.1937042028,62548.9847332908,53254.8560039631,54663.9983719195,57141.0598350413,61350.3479093986,..
Denmark,DNK,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,19.40263,20.25871,21.32033,20.44925,20.78268,19.62433,20.46313,20.97698,22.20288,..
Denmark,DNK,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,13.21516,11.2334,12.27095,12.24969,11.7359,12.85672,13.17036,12.2728,11.54398,..
Denmark,DNK,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,80.59737,79.74129,78.67967,79.55075,79.21732,80.29505,79.50053,78.93825,77.64143,..
Denmark,DNK,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,99.58201,100.78067,101.35656,101.54556,101.29423,101.45644,101.80483,101.26809,100.52391,..
Denmark,DNK,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,99.48323,101.07254,101.79869,102.06062,101.86188,102.11914,102.38797,101.585,100.57812,..
Denmark,DNK,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,99.60591,101.84136,102.83324,105.15401,104.83426,105.27787,104.46369,104.0319,104.14626,..
Denmark,DNK,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,103.68869,105.80106,106.80127,109.43633,109.74891,110.2982,108.80209,108.11611,108.18081,..
Denmark,DNK,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,95.71688,98.06845,99.05581,101.08145,100.16613,100.51593,100.35404,100.16205,100.32094,..
Djibouti,DJI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.49022,..,..,..,..,3.59024,3.92439,3.74856,3.62774,..
Djibouti,DJI,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,69.28321,72.36631,71.78188,72.9942,72.83492,71.88542,71.9182,71.18781,75.11438
Djibouti,DJI,GDP at market prices (current US$),NY.GDP.MKTP.CD,1128611700.3618,1239144501.77525,1353632941.5207,2042817162.85639,2216200810.48476,2445484583.05199,2618587757.14607,2766868072.24848,2955912228.22417,..
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,1343.26872994437,1451.54297984389,1559.24065068226,2312.72880330353,2466.01833154344,2675.60537449629,2818.37685569239,2930.70317165342,3082.54309871957,..
Djibouti,DJI,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,66.50891,69.41965,69.42004,70.98679,70.13204,69.38296,69.59624,70.29769,75.28794
Djibouti,DJI,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,..,64.22924,67.02288,67.50788,69.36462,67.94745,67.3525,67.69539,69.55256,75.4386
Djibouti,DJI,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,38.31831,..,..,..,..,..,..,..,..
Djibouti,DJI,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,38.00188,..,..,..,..,..,..,..,..
Djibouti,DJI,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,38.5852,..,..,..,..,..,..,..,..
Dominica,DMA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,3.40858,..,..,..,5.57345
Dominica,DMA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,101.84143,107.99784,112.82782,113.75409,116.39496,115.24678,113.15034,..,..,98.70346
Dominica,DMA,GDP at market prices (current US$),NY.GDP.MKTP.CD,493824407.407407,501025296.296296,485998000,498296296.296296,520207407.407407,540737037.037037,576229629.629629,519837037.037037,550892592.592593,..
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,6967.24522993605,7065.0529682483,6848.41823434087,7016.67647144723,7318.10378289945,7596.43506226258,8080.96862341186,7274.72133332918,7691.34509727878,..
Dominica,DMA,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,102.73955,108.31891,114.02968,114.69686,116.09837,116.19121,114.72662,..,..,100.37576
Dominica,DMA,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,103.61506,108.63064,115.18987,115.60528,115.81285,117.10048,116.24615,..,..,101.99165
Dominica,DMA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,103.41371,104.31606,102.4151,103.77348,102.2051,106.21861,105.81693,103.96925,102.47112,109.43024
Dominican Republic,DOM,GDP at market prices (current US$),NY.GDP.MKTP.CD,53860187452.8829,58029773801.1283,60681535893.4288,62682158700.6381,67179956264.3268,71164826720.514,75704647977.3087,79998045976.4898,85555390387.0355,..
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,5555.39094900238,5913.4344216753,6110.36952132879,6238.13309701676,6608.83225697836,6921.51737075206,7280.87316423465,7609.34549150864,8050.63160184635,..
Dominican Republic,DOM,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,14.30134,14.07834,11.55196,..,..
Dominican Republic,DOM,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,9.76223,10.64214,9.17673,..,..
Dominican Republic,DOM,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,85.54046,85.77445,88.42452,..,..
Dominican Republic,DOM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,110.50222,109.86045,107.95629,109.11459,107.55816,111.40536,110.29875,107.79981,105.69865,112.22821
Dominican Republic,DOM,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,117.3496,115.20939,113.31241,114.27748,112.73446,116.41416,114.62665,111.49361,108.80854,114.92011
Dominican Republic,DOM,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,80.66683,..,81.31662,83.25169,83.54416,84.11054,..,..
Dominican Republic,DOM,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,83.27566,..,84.02303,87.01566,87.55925,88.74038,..,..
Dominican Republic,DOM,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,78.11667,..,78.67169,79.57574,79.62413,79.59214,..,..
Early-demographic dividend,EAR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,105.93799,106.25407,107.01172,108.97238,107.55848,107.82296,111.20213,109.83993,101.37502,101.33099
Early-demographic dividend,EAR,GDP at market prices (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,106.1326,106.24353,106.99321,107.31042,106.17573,106.42634,108.8725,107.84531,102.00286,101.95694
Early-demographic dividend,EAR,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,106.31362,106.23373,106.97602,105.76453,104.88776,105.12325,106.69496,105.97786,102.59135,102.54406
Early-demographic dividend,EAR,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,66.64755,68.27757,69.67434,70.11575,71.25807,72.00601,73.44511,73.09274,71.68698,71.79975
Early-demographic dividend,EAR,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,65.79217,67.6141,69.30041,70.67669,71.94934,72.73615,74.6498,74.24585,72.1286,72.36304
Early-demographic dividend,EAR,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,67.44724,68.89722,70.0232,69.5928,70.61392,71.32581,72.32275,72.01809,71.27528,71.27439
East Asia & Pacific,EAS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.63949990272522,4.12580490112305,4.57746005058289,4.5264048576355,4.71484994888306,..,..,..,..,..
East Asia & Pacific,EAS,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,101.5117,101.92427,102.39311,102.14612,100.15152,100.23131,101.10995,101.73821,101.95658,103.34092
East Asia & Pacific,EAS,GDP at market prices (current US$),NY.GDP.MKTP.CD,16933217302135.6,19630901894454.5,21009852208269.3,21245205264084.8,21881282741564,21761631431469.4,22462886797038.3,23932507354767.2,25942413437360,..
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,7672.9055601665,8836.08925457739,9392.73660964712,9433.73094835971,9650.03464468676,9532.63501617477,9772.78639481428,10341.5809526318,11142.5912256168,..
East Asia & Pacific,EAS,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,101.91428,102.21735,102.83233,102.43332,100.42663,100.59828,101.34056,101.90334,102.0743,103.47642
East Asia & Pacific,EAS,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,102.27927,102.48227,103.22839,102.69179,100.67382,100.92751,101.54723,102.05123,102.17977,103.59798
East Asia & Pacific,EAS,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,70.72147,72.01313,73.5809,75.22012,76.79636,77.92446,78.53649,79.31663,80.07881,81.10982
East Asia & Pacific,EAS,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,70.42354,71.85718,73.67982,75.56861,77.51286,78.75508,79.6687,80.48573,81.34463,82.5598
East Asia & Pacific,EAS,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,70.99671,72.15674,73.49016,74.90154,76.1434,77.16954,77.50967,78.25805,78.93387,79.79945
East Asia & Pacific (excluding high income),EAP,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.07677006721497,4.60902976989746,4.86595010757446,4.53144001960754,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,101.45744,101.88773,102.43627,102.24686,100.12212,100.27404,101.27043,101.96656,102.18127,103.41218
East Asia & Pacific (excluding high income),EAP,GDP at market prices (current US$),NY.GDP.MKTP.CD,7868985854185,9614770612255.04,10721292453505,11827743599414.2,12714038602919.6,13228102259018.6,13462443506492.4,14651035434783.8,16284459791798.2,..
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,4002.60870360745,4855.83276050313,5375.69446740777,5887.57784174044,6282.85238097926,6490.08240723271,6557.07613521138,7084.10673246121,7822.8548040433,..
East Asia & Pacific (excluding high income),EAP,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,101.89827,102.21313,102.91493,102.55913,100.42351,100.67395,101.52373,102.14676,102.30833,103.56396
East Asia & Pacific (excluding high income),EAP,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,102.29688,102.50639,103.34519,102.8392,100.69334,101.03139,101.74985,102.30751,102.42171,103.69958
East Asia & Pacific (excluding high income),EAP,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,68.71905,70.04127,71.68137,73.41586,75.09148,76.31163,77.00112,77.89869,78.82138,80.27072
East Asia & Pacific (excluding high income),EAP,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,68.4731,69.93889,71.84219,73.83072,75.89202,77.22698,78.23216,79.15734,80.17185,81.82726
East Asia & Pacific (excluding high income),EAP,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,68.94612,70.13547,71.53401,73.03724,74.36341,75.48169,75.8877,76.7624,77.60371,78.86857
East Asia & Pacific (IDA & IBRD countries),TEA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,101.48876,101.93502,102.50002,102.31916,100.19948,100.36376,101.38017,102.09187,102.31677,103.55719
East Asia & Pacific (IDA & IBRD countries),TEA,GDP at market prices (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,101.93194,102.26016,102.97864,102.62919,100.49864,100.76232,101.6304,102.26835,102.43987,103.70536
East Asia & Pacific (IDA & IBRD countries),TEA,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,102.33246,102.55303,103.40861,102.90707,100.76626,101.11827,101.85361,102.42567,102.54964,103.83765
East Asia & Pacific (IDA & IBRD countries),TEA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,68.64019,69.98359,71.65047,73.41346,75.10122,76.34613,77.05191,77.96677,78.90626,80.37507
East Asia & Pacific (IDA & IBRD countries),TEA,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,68.42284,69.9115,71.84459,73.86442,75.94243,77.30287,78.32943,79.27266,80.30544,81.98363
East Asia & Pacific (IDA & IBRD countries),TEA,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,68.84077,70.04987,71.47271,73.00212,74.33666,75.47925,75.89728,76.78869,77.6456,78.92712
Ecuador,ECU,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.50743,4.72689,4.64307,5.00464,5.26099,4.9987,..,..,..,..
Ecuador,ECU,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,113.21941,114.36654,112.72615,111.63215,113.06673,107.93711,105.4088,104.16268,104.12743,..
Ecuador,ECU,GDP at market prices (current US$),NY.GDP.MKTP.CD,69555367000,79276664000,87924544000,95129659000,101726331000,99290381000,99937696000,104295862000,108398058000,..
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,4633.59035839904,5200.55579014874,5682.04500655353,6056.3308269681,6377.09153014217,6124.49164262072,6060.09332904415,6213.50127649921,6344.87197850057,..
Ecuador,ECU,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,14.33887,16.68781,15.83638,..,..,..
Ecuador,ECU,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,2.97599,3.62338,2.99128,..,..,..
Ecuador,ECU,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,84.2903,82.21056,84.11634,..,..,..
Ecuador,ECU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,113.08025,114.11767,112.27762,111.3695,112.87849,107.68384,104.93496,103.53494,103.26795,..
Ecuador,ECU,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,112.94696,113.87927,111.84786,111.11784,112.69814,107.44123,104.48119,102.93383,102.44504,..
Ecuador,ECU,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,87.41539,88.02221,..,88.38797,..,..,..,..
Ecuador,ECU,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,89.97995,..,..,90.20314,..,..,..,..
Ecuador,ECU,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,84.94891,..,..,86.64428,..,..,..,..
"Egypt, Arab Rep.",EGY,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,100.73978,96.82499,104.06121,104.62894,103.71776,..,105.43012,106.27984,106.49911,106.85143
"Egypt, Arab Rep.",EGY,GDP at market prices (current US$),NY.GDP.MKTP.CD,218888324504.753,236001858960.015,279372758361.832,288586231501.877,305529656458.438,332698041030.807,332927833278.038,235369129337.711,250894760351.232,..
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2644.81703909751,2791.95496186249,3232.64889178794,3264.37878715277,3378.83135785555,3598.9709482021,3525.02016450058,2440.51017311107,2549.13225178609,..
"Egypt, Arab Rep.",EGY,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,11.24119,..,..,..
"Egypt, Arab Rep.",EGY,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,15.77028,..,..,..
"Egypt, Arab Rep.",EGY,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,88.75881,..,..,..
"Egypt, Arab Rep.",EGY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,102.28534,99.18449,104.77974,105.09443,103.87154,..,105.39358,106.13347,106.28493,106.40956
"Egypt, Arab Rep.",EGY,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,103.74598,101.41169,105.45696,105.53279,104.01631,..,105.35916,105.99561,106.08322,105.99355
"Egypt, Arab Rep.",EGY,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,70.28422,70.82938,73.70211,75.63799,75.88688,..,78.52358,79.90223,..,..
"Egypt, Arab Rep.",EGY,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,68.92231,69.40081,72.56826,74.48635,75.07251,..,78.28411,79.76768,..,..
"Egypt, Arab Rep.",EGY,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,71.57851,72.18647,74.77897,76.73146,76.65985,..,78.75057,80.02964,..,..
El Salvador,SLV,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.04807,3.8985,3.71247,3.80149,3.82416,3.90988,3.82524,3.72523,3.59242,..
El Salvador,SLV,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,112.25973,111.37353,109.57779,107.03049,103.93379,100.42776,97.77417,94.4722,93.26777,..
El Salvador,SLV,GDP at market prices (current US$),NY.GDP.MKTP.CD,18448000000,20284000000,21386000000,21991000000,22593000000,23438000000,24154000000,24928000000,26057000000,..
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2983.24270784904,3266.04587535311,3428.38473639383,3509.53628031605,3588.96594318654,3705.54000206162,3800.10330164063,3902.24231785179,4058.25243928118,..
El Salvador,SLV,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,26.41465,23.13646,21.66528,..,..,22.15795,22.12998,22.28362,21.43305,..
El Salvador,SLV,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,3.30622,4.67363,5.1417,..,..,5.37097,6.38725,7.20052,7.47441,..
El Salvador,SLV,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,73.58535,76.86354,78.33472,..,..,77.84205,77.87002,77.71638,78.56695,..
El Salvador,SLV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,114.97299,114.16257,112.3888,109.69133,106.27581,102.65757,99.80045,96.15064,94.82711,..
El Salvador,SLV,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,117.57496,116.84268,115.09161,112.2476,108.52208,104.79234,101.74282,97.75986,96.32096,..
El Salvador,SLV,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,74.86453,74.89795,74.44712,74.39187,72.51532,70.40596,68.60551,66.49004,66.24542,..
